cluster_name	max_velocity	morula_entry_velocity	blastocyst_exit_velocity	morula_acceleration	prediction_importance_abs_coef_m_j	reset_dynamic_score	beta_8cell	beta_morula	beta_blastocyst	velocity_MII_oocyte_to_zygote_PN	velocity_zygote_PN_to_2-cell	velocity_2-cell_to_4-cell	velocity_4-cell_to_8-cell	velocity_8-cell_to_morula	velocity_morula_to_blastocyst	region_type	control_set	matched_age_cluster	chr	start	end	width	n_cpg_target	age_weight_5yr	dynamic_rank
cluster_1406	5.333333333333333	2.790196078431373	-2.823529411764706	-33.682352941176475	6.052477801044614	21.144491999280763	0.005555555555555556	0.47058823529411764	0.0	-5.333333333333333	0.30000000000000004	-0.06000000000000001	-0.20666666666666667	2.790196078431373	-2.823529411764706	age_DMR	age_DMR	cluster_1406	chr11	62559856	62559882	27	2	-0.010845082	16
cluster_587	3.5000000000000004	2.422222222222222	-3.0	-32.53333333333333	6.555413684152521	20.327742309927018	0.0962962962962963	0.5	0.0	3.5000000000000004	-2.483333333333334	-1.35	0.5777777777777778	2.422222222222222	-3.0	age_DMR	age_DMR	cluster_587	chr1	213122829	213123025	197	2	-0.017575416	17
cluster_543	5.266666666666667	-4.366666666666667	0.4999999999999999	29.200000000000003	5.419312906744258	20.32149489335273	0.9777777777777777	0.25	0.3333333333333333	1.4222222222222223	-1.8083333333333336	-0.12499999999999989	5.266666666666667	-4.366666666666667	0.4999999999999999	age_DMR	age_DMR	cluster_543	chr1	198828060	198828249	190	5	0.018045133	18
cluster_950	4.000740740740739	-4.000740740740739	0.8402597402597404	29.046002886002878	5.523640434073459	19.904652292260543	0.7858377425044089	0.11904761904761904	0.2590909090909091	-0.2952917202917211	-2.0779120879120865	1.85237749671712	0.06913247479284923	-4.000740740740739	0.8402597402597404	age_DMR	age_DMR	cluster_950	chr10	95123718	95123774	57	3	0.033547863	19
cluster_5252	6.0	-0.13333333333333336	6.0	36.8	5.096576396375531	19.807477432427213	0.022222222222222223	0.0	1.0	0.2	-0.2	1.62	-1.4866666666666668	-0.13333333333333336	6.0	age_DMR	age_DMR	cluster_5252	chr3	114036607	114036631	25	2	0.01909685	20
cluster_1806	2.873684210526316	2.39017094017094	-2.873684210526316	-31.583130904183538	5.840011647959472	19.641739304252578	0.10163817663817665	0.5	0.021052631578947368	0.21753623188405807	-0.1031493506493508	-0.3088506493506493	0.48182905982905994	2.39017094017094	-2.873684210526316	age_DMR	age_DMR	cluster_1806	chr12	49371182	49371310	129	2	-0.025223915	21
cluster_1922	2.8000000000000003	2.388122605363985	-2.8000000000000003	-31.12873563218391	5.885083037112463	19.423761180734058	0.10197956577266921	0.5	0.03333333333333333	0.8403846153846153	0.08127090301003359	-0.6930594592813485	0.2582813355227148	2.388122605363985	-2.8000000000000003	age_DMR	age_DMR	cluster_1922	chr12	102872603	102873312	710	4	0.043206154	22
cluster_6087	4.699999999999999	2.946666666666667	-2.0000000000000004	-29.68000000000001	5.364515138618691	19.127795451321344	0.5088888888888888	1.0	0.6666666666666666	0.06666666666666643	-4.699999999999999	1.6971428571428573	0.15619047619047577	2.946666666666667	-2.0000000000000004	age_DMR	age_DMR	cluster_6087	chr6	2437142	2437147	6	2	0.055167825	23
cluster_6975	3.3000000000000003	1.7111111111111106	-3.3000000000000003	-30.066666666666666	5.546668783312548	18.13111164027258	0.7148148148148149	1.0	0.45	0.16666666666666674	-0.49999999999999956	0.06799999999999917	-1.2791111111111102	1.7111111111111106	-3.3000000000000003	age_DMR	age_DMR	cluster_6975	chr7	94927713	94928249	537	2	0.037164296	24
cluster_5002	2.3731822096971946	-2.3731822096971946	2.3241438139180954	28.183956141691738	5.560848951572871	17.85537251843628	0.4900816503341478	0.09455128205128205	0.4819085843709646	-1.8428573908917905	-1.6171539594519884	-0.2329257582387383	0.7631492328096267	-2.3731822096971946	2.3241438139180954	age_DMR	age_DMR	cluster_5002	chr22	26829758	26830041	284	3	0.073881417	25
cluster_6518	2.3285714285714287	2.210942346287174	-2.3285714285714287	-27.237082649151613	5.609082578457354	17.231754315477318	0.13150960895213767	0.5	0.11190476190476191	0.6681818181818182	-0.3402564102564103	0.4306373626373627	0.015343367998540303	2.210942346287174	-2.3285714285714287	age_DMR	age_DMR	cluster_6518	chr6	143929300	143929511	212	3	0.059909335	26
cluster_1523	2.277621134817499	2.277621134817499	-2.1546087633296938	-26.593379388883154	5.300237701772583	16.899370254702223	0.04896790610184544	0.42857142857142855	0.06946996801647964	0.28531768666877544	-0.6451305683563748	0.2526832919402579	-0.01887585532918523	2.277621134817499	-2.1546087633296938	age_DMR	age_DMR	cluster_1523	chr11	74978433	74978559	127	2	0.066262174	27
cluster_6960	2.886666666666667	-2.4417592592592587	1.549642857142857	23.948412698412696	5.2753141694717725	15.73479415083355	0.43820987654320975	0.03125	0.2895238095238095	-0.7327777777777769	-2.886666666666667	0.5763809523809524	-0.047121693121693786	-2.4417592592592587	1.549642857142857	age_DMR	age_DMR	cluster_6960	chr7	76828885	76829845	961	3	0.062913074	28
cluster_1976	4.206666666666667	0.4333333333333331	-4.000000000000001	-26.6	5.685935706243895	15.154817259894308	0.9277777777777778	1.0	0.3333333333333333	-0.6666666666666663	-2.1071428571428577	-1.5328571428571425	4.206666666666667	0.4333333333333331	-4.000000000000001	age_DMR	age_DMR	cluster_1976	chr12	120242490	120242513	24	2	-0.025163308	29
cluster_5678	3.8668534080298786	3.8668534080298786	0.7223529411764704	-18.86700280112045	4.335809427373833	14.384307165433562	0.0417989417989418	0.6862745098039216	0.8066666666666666	0.8992063492063502	-3.4309523809523808	1.1254621848739492	-3.4103828197945845	3.8668534080298786	0.7223529411764704	age_DMR	age_DMR	cluster_5678	chr4	186425697	186425754	58	3	0.066265623	30
cluster_4141	3.724491978609626	-2.9555555555555553	0.0	17.73333333333333	7.139807133766117	13.607174005663751	0.4925925925925925	0.0	0.0	3.666666666666667	-3.724491978609626	-2.2755080213903742	2.9555555555555553	-2.9555555555555553	0.0	age_DMR	age_DMR	cluster_4141	chr19	51858208	51858276	69	2	-0.044835746	31
cluster_4538	5.76	0.0	-4.050000000000001	-24.300000000000004	5.593567937047523	13.548391984261883	1.0	1.0	0.325	-0.15000000000000013	-3.75	-1.86	5.76	0.0	-4.050000000000001	age_DMR	age_DMR	cluster_4538	chr2	167168604	167168852	249	2	0.027143405	32
cluster_3416	2.0	1.5333333333333332	-2.0	-21.2	4.909497536242417	13.360707717393938	0.07777777777777778	0.3333333333333333	0.0	0.17777777777777778	-0.25	-0.10200000000000001	0.41866666666666663	1.5333333333333332	-2.0	age_DMR	age_DMR	cluster_3416	chr17	46676215	46676375	161	2	-0.018833351	33
cluster_4904	3.0	-3.0	0.0	18.0	4.077460030021421	13.019365007505355	0.5	0.0	0.0	0.03333333333333334	0.10000000000000002	-0.30000000000000004	3.0	-3.0	0.0	age_DMR	age_DMR	cluster_4904	chr21	31661731	31661998	268	2	0.033716782	34
cluster_1764	2.7176470588235295	2.7176470588235295	0.0	-16.30588235294118	5.360602916090047	12.21073896431663	0.047058823529411764	0.5	0.5	2.7033333333333336	-2.257012987012987	-0.39298701298701283	0.012352941176470594	2.7176470588235295	0.0	age_DMR	age_DMR	cluster_1764	chr12	25801455	25801621	167	4	0.045710488	35
cluster_5923	2.2629629629629626	-2.2629629629629626	0.6283549783549783	17.347907647907643	5.053465998139162	12.200283286451574	0.3910493827160493	0.013888888888888888	0.11861471861471862	-0.366005291005291	0.8867857737797766	-0.9106047325987354	2.056226366226366	-2.2629629629629626	0.6283549783549783	age_DMR	age_DMR	cluster_5923	chr5	120191823	120192115	293	2	0.033485903	36
cluster_7095	1.6730769230769231	1.512805638805639	-1.6730769230769231	-19.115295371295375	4.411339568484337	12.173288216574411	0.02671188071188071	0.27884615384615385	0.0	0.29768509268509263	-0.03618792971734139	-0.3286483963592516	-0.025996285756018797	1.512805638805639	-1.6730769230769231	age_DMR	age_DMR	cluster_7095	chr7	140218068	140218338	271	3	-0.064702969	37
cluster_3766	1.5	1.2078790490555196	-1.5	-16.247274294333117	4.856339458670424	10.545601060889684	0.04868682515741339	0.25	0.0	-1.4567383800743359	-0.2854042081949059	0.05060047589117356	0.08597230229583168	1.2078790490555196	-1.5	age_DMR	age_DMR	cluster_3766	chr19	1065688	1065728	41	3	-0.026841848	38
cluster_6163	2.1662641452115134	-2.1662641452115134	0.1	13.597584871269081	5.426247229040014	10.321618388106058	0.3610440242019189	0.0	0.016666666666666666	1.9133699633699632	-1.4470185611489956	1.3448163202526375	0.00894257658406239	-2.1662641452115134	0.1	age_DMR	age_DMR	cluster_6163	chr6	29274617	29275337	721	11	0.016966375	39
cluster_2190	2.1333333333333337	-2.1333333333333337	0.0	12.8	4.269449915878548	9.600695812302972	0.35555555555555557	0.0	0.0	-0.038095238095238085	0.10000000000000002	-0.06000000000000001	1.8933333333333335	-2.1333333333333337	0.0	age_DMR	age_DMR	cluster_2190	chr13	58299015	58299073	59	2	0.067321522	40
cluster_915	1.8038709677419353	0.716766803339693	-1.8038709677419353	-15.12382662648977	5.208111414894572	9.580707970308222	0.21387219944338448	0.3333333333333333	0.032688172043010756	-0.753955237691131	-0.5259057431968415	-0.9345668672757691	0.6790930125201228	0.716766803339693	-1.8038709677419353	age_DMR	age_DMR	cluster_915	chr10	74714308	74714935	628	4	0.034264481	41
cluster_2365	2.8764902833510133	-1.9627702899349873	-0.06094924812030078	11.410926250888119	4.906885805159296	8.89495486666887	0.3740033816558312	0.046875	0.03671679197994987	-2.8764902833510133	-1.0127662564607267	-0.6793955981748712	1.5861292180450552	-1.9627702899349873	-0.06094924812030078	age_DMR	age_DMR	cluster_2365	chr14	24630327	24630512	186	6	-0.041337281	42
cluster_634	2.4000000000000004	-0.2	2.4000000000000004	15.600000000000001	3.128614351975917	8.78215358799398	0.03333333333333333	0.0	0.4	0.058730158730158744	-0.24761904761904763	0.24000000000000002	-0.04000000000000001	-0.2	2.4000000000000004	age_DMR	age_DMR	cluster_634	chr1	234293071	234293143	73	3	0.102996079	43
cluster_6495	1.529241591741592	-1.462212297506415	0.3410714285714286	10.819702356467062	4.735995663524114	8.056062391620975	0.24370204958440247	0.0	0.056845238095238095	-0.35158730158730156	1.529241591741592	-0.3641203796203798	0.2637577520518695	-1.462212297506415	0.3410714285714286	age_DMR	age_DMR	cluster_6495	chr6	130182053	130182551	499	6	0.010966867	44
cluster_4364	1.35784816304144	-1.35784816304144	0.4236024844720497	10.688703885080937	4.876855366164282	7.921413947122979	0.22630802717357332	0.0	0.07060041407867494	0.2677641612200436	-0.47232142857142856	0.10437025204146799	0.7191326729047338	-1.35784816304144	0.4236024844720497	age_DMR	age_DMR	cluster_4364	chr2	44502740	44502977	238	2	0.050410937	45
cluster_3519	1.4136286674064136	-1.086574749035466	0.7297951273532671	10.898219258332398	5.389854890638787	7.883148100861362	0.5114529343630538	0.33035714285714285	0.45198966408268737	-0.9710790781539054	-1.4136286674064136	-0.21859203985633568	0.9854059256939396	-1.086574749035466	0.7297951273532671	age_DMR	age_DMR	cluster_3519	chr17	76481380	76481729	350	2	0.033654647	46
cluster_6262	4.723333333333333	-0.45656565656565656	1.4	11.139393939393939	4.894309174063542	7.249839919778511	0.07609427609427609	0.0	0.2333333333333333	0.1933333333333329	-4.723333333333333	1.1271428571428574	-1.6405772005772008	-0.45656565656565656	1.4	age_DMR	age_DMR	cluster_6262	chr6	31628935	31629199	265	3	-0.037492605	47
cluster_6114	1.7755939550666118	-1.7755939550666118	-0.4055227733726721	8.220427090163637	4.988601914455497	7.132957978762305	0.5232050531171626	0.2272727272727273	0.15968559837728194	-1.6130673904753117	-1.559181649278278	-0.840622897727678	1.3516876624860679	-1.7755939550666118	-0.4055227733726721	age_DMR	age_DMR	cluster_6114	chr6	7248862	7248983	122	3	0.03469714	48
cluster_7341	1.7333333333333338	0.19999999999999996	-1.7333333333333338	-11.600000000000003	4.0870957883000365	7.021773947075011	0.9666666666666667	1.0	0.711111111111111	-0.13333333333333353	0.16666666666666607	-0.434095238095237	0.3674285714285712	0.19999999999999996	-1.7333333333333338	age_DMR	age_DMR	cluster_7341	chr8	1563040	1563113	74	2	0.071478852	49
cluster_4889	3.2467279964617424	0.803665866197835	-0.7697085523172479	-9.4402465110905	4.880196320587629	6.743838201889992	0.3374842603955989	0.4714285714285714	0.3431438127090301	-3.2467279964617424	-1.1901499029584974	-0.7040562449948565	1.4101133811707234	0.803665866197835	-0.7697085523172479	age_DMR	age_DMR	cluster_4889	chr20	62574023	62574518	496	6	-0.019214397	50
cluster_840	1.5	-0.2666666666666667	1.5	10.600000000000001	4.256119870735417	6.630696634350522	0.044444444444444446	0.0	0.25	-0.13333333333333333	0.35	-0.31	0.026666666666666672	-0.2666666666666667	1.5	age_DMR	age_DMR	cluster_840	chr10	23287263	23287284	22	2	0.08106502	51
cluster_5928	1.3458119658119656	-1.3458119658119656	0.0	8.074871794871793	4.7848097706189305	6.579450305902595	0.22430199430199424	0.0	0.0	0.55	0.3303030303030302	-0.48363636363636353	0.8658119658119655	-1.3458119658119656	0.0	age_DMR	age_DMR	cluster_5928	chr5	126984765	126984994	230	2	0.052801687	52
cluster_5661	4.87875	0.05666666666666886	-1.5	-9.340000000000014	7.3568932493505805	6.565889979004321	0.7822222222222219	0.7916666666666667	0.5416666666666667	-3.0	2.4187499999999997	-4.87875	4.153333333333332	0.05666666666666886	-1.5	age_DMR	age_DMR	cluster_5661	chr4	177190237	177190421	185	5	0.055498035	53
cluster_7000	0.9136752136752136	0.9136752136752136	-0.7	-9.682051282051281	2.846998744099568	6.466450540725747	0.014387464387464386	0.16666666666666666	0.05	-0.07500000000000002	-0.08458333333333332	-0.022083333333333337	0.059658119658119645	0.9136752136752136	-0.7	age_DMR	age_DMR	cluster_7000	chr7	100077221	100077394	174	2	-0.023266685	54
cluster_6532	1.4035942256144656	-1.3311440626223912	-0.04286199095022619	7.72969243003299	5.036544282645346	6.455126348300222	0.3156073437703985	0.09375	0.08660633484162897	-0.779082284254698	1.4035942256144656	-1.3214388292866557	1.153401638379967	-1.3311440626223912	-0.04286199095022619	age_DMR	age_DMR	cluster_6532	chr6	152702330	152702463	134	5	0.037280463	55
cluster_7042	3.4944444444444445	0.6833333333333333	-0.6576923076923077	-8.046153846153848	6.332152039169292	6.28944826620258	0.011111111111111112	0.125	0.015384615384615385	3.4944444444444445	-3.1036363636363635	-0.5660779220779221	-0.06361904761904764	0.6833333333333333	-0.6576923076923077	age_DMR	age_DMR	cluster_7042	chr7	108168130	108168721	592	3	0.0377521	56
cluster_242	4.848059964726632	-1.271690122742755	-0.09000000000000008	7.09014073645653	5.761545860579135	6.257146956115804	0.5869483537904592	0.375	0.36	-4.848059964726632	0.573866155157715	-0.40366702095858076	2.603871940924573	-1.271690122742755	-0.09000000000000008	age_DMR	age_DMR	cluster_242	chr1	33231070	33231109	40	2	-0.017895363	57
cluster_5760	0.7568605067597817	0.7085353207558747	-0.7568605067597817	-8.792374965093938	4.541490147959438	6.240095340292703	0.05378577987402089	0.171875	0.04573158220670307	0.2440856760096299	0.1193152581986664	-0.13348676926787564	-0.07689992837048229	0.7085353207558747	-0.7568605067597817	age_DMR	age_DMR	cluster_5760	chr5	1855899	1856713	815	6	-0.024623956	58
cluster_1758	5.7377777777777785	-2.857777777777778	-2.2	3.9466666666666668	5.5035706767637995	6.2070037803020615	0.9762962962962963	0.5	0.13333333333333333	-0.6152380952380956	-1.116904761904762	-2.576428571428571	5.7377777777777785	-2.857777777777778	-2.2	age_DMR	age_DMR	cluster_1758	chr12	20848285	20848473	189	2	0.027213681	59
cluster_7052	2.4916666666666667	0.26603174603174606	-1.25	-9.096190476190475	5.446998302368504	6.175876559719111	0.28899470899470897	0.3333333333333333	0.125	2.4916666666666667	-1.4013636363636361	0.26436363636363613	0.04596825396825388	0.26603174603174606	-1.25	age_DMR	age_DMR	cluster_7052	chr7	121651766	121652024	259	4	0.031851411	60
cluster_7425	3.2151515151515158	-0.6125457473283566	-2.0295659295659294	-8.502121093425435	4.751970110109428	6.051598821568431	0.8268384326355341	0.7247474747474747	0.3864864864864865	-1.7333333333333332	-3.2151515151515158	1.3671515151515152	2.7090305958132053	-0.6125457473283566	-2.0295659295659294	age_DMR	age_DMR	cluster_7425	chr8	19460935	19461068	134	2	0.051781861	61
cluster_1126	0.7938102095719584	-0.6428637770897834	0.746031746031746	8.333373138729176	4.886469805378664	6.031167797799037	0.10714396284829722	0.0	0.12433862433862433	0.09487301762499672	-0.07333801585093397	-0.7938102095719584	0.6322755417956657	-0.6428637770897834	0.746031746031746	age_DMR	age_DMR	cluster_1126	chr10	134661502	134661640	139	3	-0.033032012	62
cluster_4907	1.541794632382868	-1.1995377419515352	-0.06978021978022003	6.778545133027891	5.4961147574486615	5.962838997827647	0.4320658141347797	0.23214285714285715	0.22051282051282048	1.541794632382868	-0.4022326203208558	1.0123321678321675	0.02039488480867857	-1.1995377419515352	-0.06978021978022003	age_DMR	age_DMR	cluster_4907	chr21	31802169	31802829	661	2	0.025709315	63
cluster_1742	3.045	-1.5954248366013057	-0.5000000000000001	6.572549019607833	4.029060707284826	5.888964523226429	0.515904139433551	0.25	0.16666666666666666	-0.16666666666666666	0.375	3.045	-0.32457516339869397	-1.5954248366013057	-0.5000000000000001	age_DMR	age_DMR	cluster_1742	chr12	11151430	11151622	193	4	0.010894564	64
cluster_4449	1.5199999999999998	-0.13333333333333336	1.5199999999999998	9.919999999999998	2.189138468681315	5.640617950503661	0.022222222222222223	0.0	0.2533333333333333	-0.25	0.0	0.0	0.13333333333333336	-0.13333333333333336	1.5199999999999998	age_DMR	age_DMR	cluster_4449	chr2	102607750	102607752	3	2	0.013610554	65
cluster_3227	0.8099470899470901	-0.8099470899470901	0.4	7.25968253968254	4.573801487332797	5.5832387316215595	0.13499118165784835	0.0	0.06666666666666667	0.12500000000000006	-0.021666666666666723	-0.645	0.8099470899470901	-0.8099470899470901	0.4	age_DMR	age_DMR	cluster_3227	chr17	4486580	4486934	355	2	-0.024409725	66
cluster_2910	0.8626984126984127	-0.4847887398071814	0.8626984126984127	8.084922915033566	4.165520519890229	5.568630327296522	0.10579812330119691	0.025	0.16878306878306878	0.5423889789834062	-0.31538048552754444	-0.05320175438596489	0.34215716085981307	-0.4847887398071814	0.8626984126984127	age_DMR	age_DMR	cluster_2910	chr16	27899239	27899404	166	2	0.041373344	67
cluster_3928	3.136197135733737	-0.3507106655747677	-1.6027488958410012	-7.512229381597403	5.413681773716821	5.460245799802674	0.44150102002003705	0.38304924242424243	0.11592442645074223	-3.136197135733737	-0.32252121789375077	-1.6031310932219578	1.7883567694708717	-0.3507106655747677	-1.6027488958410012	age_DMR	age_DMR	cluster_3928	chr19	13214412	13215041	630	2	-0.036694162	68
cluster_4404	2.5471990374124514	-1.3875974004102074	-0.4605263157894736	5.5624265077244015	4.59972675158517	5.318742342168701	0.46459956673503455	0.23333333333333334	0.15657894736842107	-1.0407113452156735	-2.5471990374124514	0.28102576329061457	0.597071276369232	-1.3875974004102074	-0.4605263157894736	age_DMR	age_DMR	cluster_4404	chr2	74607470	74607600	131	4	-0.034161596	69
cluster_125	3.5874242424242433	-0.7879957079957078	0.3714285714285714	6.956545676545676	4.12444804213209	5.297380556801568	0.13133261799928464	0.0	0.06190476190476189	-3.5874242424242433	-1.537521645021645	-0.4958098480466903	0.42208477682161877	-0.7879957079957078	0.3714285714285714	age_DMR	age_DMR	cluster_125	chr1	6529710	6530205	496	2	-0.020406298	70
cluster_3660	1.7606493506493504	-0.9503174603174603	0.0	5.701904761904762	5.583440026146988	5.197129847806588	0.15838624338624338	0.0	0.0	1.7606493506493504	-1.5352976190476189	0.4012976190476191	0.17431746031746032	-0.9503174603174603	0.0	age_DMR	age_DMR	cluster_3660	chr18	28742633	28743074	442	2	0.042266849	71
cluster_2776	2.128753534146115	0.599674499159625	-0.522972972972973	-6.7358848327955885	4.668622882746475	5.134772636244038	0.0250542501400625	0.125	0.03783783783783784	-2.128753534146115	-0.3527482511845611	-0.3490732312545685	0.09882550084037499	0.599674499159625	-0.522972972972973	age_DMR	age_DMR	cluster_2776	chr16	685580	685686	107	2	-0.057703016	72
cluster_3275	4.334126984126986	-0.4	0.6000000000000001	6.000000000000001	6.827179291739022	5.106794822934756	0.06666666666666667	0.0	0.1	4.334126984126986	-3.4216774891774904	-0.9402272727272728	0.4	-0.4	0.6000000000000001	age_DMR	age_DMR	cluster_3275	chr17	10421635	10422077	443	3	0.045068689	73
cluster_4605	3.1257142857142863	0.5999999999999999	-0.5400000000000001	-6.840000000000001	4.249225331750159	5.08230633293754	0.35000000000000003	0.45	0.36	-0.19999999999999996	-3.1257142857142863	-1.9062857142857137	1.3320000000000003	0.5999999999999999	-0.5400000000000001	age_DMR	age_DMR	cluster_4605	chr2	227288327	227288518	192	2	0.049177448	74
cluster_2324	1.5080550110163513	-0.521542379189438	0.6722408026755853	7.16269909119014	3.908128342482308	5.079924010405085	0.08692372986490633	0.0	0.11204013377926421	-1.5080550110163513	-0.21330343584989475	0.003631426202753363	0.3986922049734102	-0.521542379189438	0.6722408026755853	age_DMR	age_DMR	cluster_2324	chr13	114865944	114866221	278	2	-0.070097421	75
cluster_7612	0.8017818034400754	-0.3738913479561111	0.8017818034400754	7.0540389083771196	4.700591512757178	5.076058680333965	0.07851167189028184	0.01619644723092999	0.1498267478042759	0.6363854073158515	-0.2357233900271748	0.19817179868474394	-0.5603113850382717	-0.3738913479561111	0.8017818034400754	age_DMR	age_DMR	cluster_7612	chr8	143202730	143203654	925	5	0.043674447	76
cluster_4920	1.5283695652173914	0.32278115743905217	1.5283695652173914	7.233530446670038	4.1480236261165775	4.976552287303216	0.0816198070934913	0.13541666666666666	0.3901449275362319	0.03328118026261542	-0.19831597059951483	-0.13106999431276609	0.1095673274094327	0.32278115743905217	1.5283695652173914	age_DMR	age_DMR	cluster_4920	chr21	39627271	39628679	1409	5	0.027287077	77
cluster_652	1.2000000000000002	-0.09333333333333334	1.2000000000000002	7.760000000000001	3.6876626480690704	4.8952489953506015	0.015555555555555555	0.0	0.2	0.15833333333333335	0.35	-0.2671428571428571	-0.18952380952380957	-0.09333333333333334	1.2000000000000002	age_DMR	age_DMR	cluster_652	chr1	240783328	240783389	62	3	0.040863042	78
